450,193.91904134896234,0,[Hay Grain Potato Grain end of rotation]
525,19.74179502801092,0,[Potato Grain Grain end of rotation]
340,4016.419309727147,0,[Hay Grain Potato Grain end of rotation]
98,9.347588933244124,0,[Potato Grain Grain end of rotation]
126,7.701250052382382,0,[Potato Grain Beet Grain end of rotation]
467,14.563580361967825,0,[Hay Grain Potato Grain end of rotation]
397,2.6068623046318824,0,[Grain Potato Beet Hay end of rotation]
198,3.4534580731719857,0,[Potato Grain Beet Grain end of rotation]
492,0.8400481697315746,0,[Grain Potato Beet Hay end of rotation]
95,195.8902147617179,0,[Hay Grain end of rotation]
437,21.32075485425543,0,[Potato Grain Beet Grain end of rotation]
136,65.29327927691612,0,[Hay Grain end of rotation]
51,95.7495903107008,0,[Hay Grain Potato Grain end of rotation]
264,0.45408210399541044,0,[Hay Grain Potato Grain end of rotation]
527,19.22022057575432,0,[Hay Grain Grain Potato end of rotation]
10,38.623413810374714,0,[Potato Grain Beet Grain end of rotation]
337,15.338096577602045,0,[Hay Grain Potato Grain end of rotation]
20,2.235712413783745,0,[Hay Grain end of rotation]
329,39.46764067862874,0,[Potato Grain Grain end of rotation]
42,1.3479870433476429,0,[Hay Grain end of rotation]
142,19.908400333874187,0,[Potato Grain Beet Grain end of rotation]
2,12.619857444252402,0,[Hay Grain Potato Grain end of rotation]
426,0.703238848458561,0,[Hay Grain end of rotation]
405,2.9876757990395397,0,[Grain Potato Beet Hay end of rotation]
87,1.5137219559935384,0,[Hay Grain end of rotation]
409,17.34574455114458,0,[Hay Grain end of rotation]
141,118.57024659537878,0,[Grain Potato Beet Hay end of rotation]
252,1.7583914293944933,0,[Hay Grain end of rotation]
451,197.0017642464055,0,[Potato Grain Grain end of rotation]
40,6.568512608034538,0,[Hay Grain Potato Grain end of rotation]
506,172.29394259396884,0,[Potato Grain Grain end of rotation]
382,3979.931986388366,0,[Hay Grain Potato Grain end of rotation]
38,53.02752897089833,0,[Hay Grain end of rotation]
163,62.02590465103578,0,[Potato Grain Beet Grain end of rotation]
282,351.04861573790413,0,[Hay Grain Potato Grain end of rotation]
108,6.843078090452964,0,[Grain Potato Beet Hay end of rotation]
121,1.2770447767159545,0,[Hay Grain Potato Grain end of rotation]
94,3.6240339070497845,0,[Hay Grain end of rotation]
345,257.14899247653585,0,[Potato Grain Beet Grain end of rotation]
293,91.27026863274732,0,[Hay Grain Potato Grain end of rotation]
443,3.3311586559556132,0,[Hay Grain end of rotation]
286,20.47635592150307,0,[Hay Grain end of rotation]
322,18.98345907626545,0,[Potato Grain Grain end of rotation]
118,38.80741486770205,0,[Potato Grain Beet Grain end of rotation]
495,14.556693051042654,0,[Hay Grain end of rotation]
202,84.788682791418,0,[Potato Grain Grain end of rotation]
413,66.42792837210045,0,[Potato Grain Beet Grain end of rotation]
489,47.08572077251219,0,[Potato Grain Grain end of rotation]
210,1.8804122841698743,0,[Hay Grain Potato Grain end of rotation]
227,3812.5266734234006,0,[Hay Grain end of rotation]
112,26.801313288529535,0,[Potato Grain Beet Grain end of rotation]
150,20.081202426802317,0,[Hay Grain Potato Grain end of rotation]
499,3178.8869928135123,0,[Grain Potato Beet Hay end of rotation]
526,9.172774412331343,0,[Potato Grain Beet Grain end of rotation]
486,19.726833574835684,0,[Hay Grain end of rotation]
485,16.591677424787175,0,[Grain Potato Beet Hay end of rotation]
234,6.3455615650506,0,[Grain Potato Beet Hay end of rotation]
52,3.577333773680499,0,[Grain Potato Beet Hay end of rotation]
502,29.348253767572192,0,[Hay Grain Potato Grain end of rotation]
517,3063.588909590114,0,[Grain Potato Beet Hay end of rotation]
302,11.461856385809481,0,[Hay Grain end of rotation]
41,141.81032349937263,0,[Potato Grain Grain end of rotation]
53,9.19306562611187,0,[Hay Grain end of rotation]
75,3868.049960586989,0,[Grain Potato Beet Hay end of rotation]
176,3.423743064760343,0,[Hay Grain Potato Grain end of rotation]
324,7.153959154189246,0,[Grain Potato Beet Hay end of rotation]
214,2020.692585199481,0,[Hay Grain Potato Grain end of rotation]
195,2.062668966924847,0,[Hay Grain Potato Grain end of rotation]
12,74.66864284272708,0,[Grain Potato Beet Hay end of rotation]
469,154.09575453026684,0,[Hay Grain Grain Potato end of rotation]
423,18.08603751258998,0,[Hay Grain Potato Grain end of rotation]
170,1630.7857058493016,0,[Potato Grain Beet Grain end of rotation]
218,122.79222885760592,0,[Hay Grain Potato Grain end of rotation]
496,56.49094879957761,0,[Grain Potato Beet Hay end of rotation]
123,1.0814276274915757,0,[Hay Grain Potato Grain end of rotation]
344,186.86488080855747,0,[Hay Grain Grain Potato end of rotation]
411,92.18704704110283,0,[Hay Grain end of rotation]
91,19.19445473978313,0,[Hay Grain end of rotation]
277,42.44247433244475,0,[Hay Grain end of rotation]
414,146.6209996159642,0,[Potato Grain Grain end of rotation]
215,29.764118425546574,0,[Hay Grain Potato Grain end of rotation]
113,49.050689394123964,0,[Hay Grain end of rotation]
238,8.078173177441641,0,[Potato Grain Beet Grain end of rotation]
287,68.46955437974077,0,[Hay Grain Potato Grain end of rotation]
296,3.0686057072259865,0,[Hay Grain Potato Grain end of rotation]
523,218.81212374553647,0,[Hay Grain Potato Grain end of rotation]
15,88.29043330052882,0,[Hay Grain end of rotation]
183,127.42883428941987,0,[Potato Grain Beet Grain end of rotation]
63,11.720549713270591,0,[Hay Grain end of rotation]
54,88.20059268655457,0,[Potato Grain Grain end of rotation]
306,114.098219098632,0,[Hay Grain end of rotation]
4,1583.9628238675932,0,[Hay Grain end of rotation]
70,70.88711827041155,0,[Hay Grain end of rotation]
375,2.8986869109966573,0,[Hay Grain Potato Grain end of rotation]
88,32.68154050636213,0,[Hay Grain Potato Grain end of rotation]
184,53.773618516179944,0,[Grain Potato Beet Hay end of rotation]
48,62.13023007440948,0,[Hay Grain end of rotation]
5,51.81143317366142,0,[Hay Grain end of rotation]
357,140.17797833243253,0,[Hay Grain end of rotation]
356,134.79597292739626,0,[Hay Grain Grain Potato end of rotation]
497,101.03656543873018,0,[Potato Grain Beet Grain end of rotation]
275,2995.419477254262,0,[Potato Grain Grain end of rotation]
387,176.43574077690758,0,[Potato Grain Grain end of rotation]
60,204.67727773191248,0,[Hay Grain Potato Grain end of rotation]
463,208.0585383408273,0,[Potato Grain Beet Grain end of rotation]
85,18.54697387621602,0,[Potato Grain Grain end of rotation]
22,0.7534491197107194,0,[Potato Grain Grain end of rotation]
175,39.288714376504416,0,[Hay Grain Potato Grain end of rotation]
347,4193.725604787407,0,[Hay Grain Potato Grain end of rotation]
64,96.41303714273545,0,[Potato Grain Grain end of rotation]
475,981.7944611310558,0,[Grain Potato Beet Hay end of rotation]
462,1.0464824930105852,0,[Hay Grain end of rotation]
261,0.7531992560214164,0,[Potato Grain Beet Grain end of rotation]
47,131.36274301048985,0,[Hay Grain Potato Grain end of rotation]
303,1.0948623140449794,0,[Potato Grain Grain end of rotation]
192,0.688296375124787,0,[Hay Grain Grain Potato end of rotation]
491,2137.753951496522,0,[Potato Grain Beet Grain end of rotation]
130,126.79537520641375,0,[Hay Grain Potato Grain end of rotation]
97,2104.3922027320154,0,[Hay Grain end of rotation]
82,2.296738712682574,0,[Potato Grain Beet Grain end of rotation]
29,50.41848028372451,0,[Hay Grain end of rotation]
185,20.719803378290745,0,[Grain Potato Beet Hay end of rotation]
209,214.0830018846472,0,[Hay Grain Potato Grain end of rotation]
299,1.2546198074806099,0,[Hay Grain end of rotation]
365,2.362189776830514,0,[Hay Grain Potato Grain end of rotation]
297,253.99050816035242,0,[Potato Grain Grain end of rotation]
21,14.623912115446378,0,[Potato Grain Beet Grain end of rotation]
358,3.682636356910265,0,[Hay Grain Potato Grain end of rotation]
86,21.07322914846591,0,[Potato Grain Grain end of rotation]
235,152.53069713946053,0,[Potato Grain Beet Grain end of rotation]
